Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jean-Christophe Joyeux;9637;Nº Da Autorização/Licença Sisbio: 21331, Projeto: Composição, Estrutura E Variação Espacial Da Ictiofauna Nas Poças De Maré Da Ilha Da Trindade, Es.;31/10/2009;01/11/2009 a 01/12/2009;17/10/2016;Entomacrodus vomerinus;Macaco-pérola;Entomacrodus vomerinus;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Blenniidae;Entomacrodus;Entomacrodus vomerinus;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.506667;-29.332222;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jean-Christophe Joyeux;9638;Nº Da Autorização/Licença Sisbio: 21331, Projeto: Composição, Estrutura E Variação Espacial Da Ictiofauna Nas Poças De Maré Da Ilha Da Trindade, Es.;31/10/2009;01/11/2009 a 01/12/2009;17/10/2016;Scartella poiti;Maria-da-toca;Scartella poiti;species;13;Sem Informações;Chordata;Actinopterygii;Perciformes;Blenniidae;Scartella;Scartella poiti;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.506667;-29.332222;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jean-Christophe Joyeux;9639;Nº Da Autorização/Licença Sisbio: 21331, Projeto: Composição, Estrutura E Variação Espacial Da Ictiofauna Nas Poças De Maré Da Ilha Da Trindade, Es.;31/10/2009;01/11/2009 a 01/12/2009;17/10/2016;Malacoctenus delalandii;Macaquinho-comum;Malacoctenus delalandi;species;76;Sem Informações;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus delalandii;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.506667;-29.332222;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jean-Christophe Joyeux;9652;Nº Da Autorização/Licença Sisbio: 21331, Projeto: Composição, Estrutura E Variação Espacial Da Ictiofauna Nas Poças De Maré Da Ilha Da Trindade, Es.;31/10/2009;01/11/2009 a 01/12/2009;17/10/2016;Abudefduf saxatilis;Sargentinho;Abudefduf saxatilis;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Pomacentridae;Abudefduf;Abudefduf saxatilis;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.506667;-29.332222;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jean-Christophe Joyeux;9653;Nº Da Autorização/Licença Sisbio: 21331, Projeto: Composição, Estrutura E Variação Espacial Da Ictiofauna Nas Poças De Maré Da Ilha Da Trindade, Es.;31/10/2009;01/11/2009 a 01/12/2009;17/10/2016;Stegastes trindadensis;Donzela-de-trindade;Stegastes trindadensis;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes trindadensis;Espécie Ameaçada;Vulnerável;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.506667;-29.332222;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99229;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;31/03/2011;01/04/2011 a 11/04/2011;03/06/2014;Thais deltoidea;Sem Informações;Thais deltoidea;species;2;Sem Informações;Mollusca;Gastropoda;Neogastropoda;Muricidae;Thais;Thais deltoidea;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99230;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;31/03/2011;01/04/2011 a 11/04/2011;03/06/2014;Lima lima;Sem Informações;Lima lima;species;1;Sem Informações;Mollusca;Bivalvia;Limoida;Limidae;Lima;Lima lima;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99240;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Synaptocochlea picta;Sem Informações;Synaptocochlea picta;species;1;Sem Informações;Mollusca;Gastropoda;Archaeogastropoda;Trochidae;Synaptocochlea;Synaptocochlea picta;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99241;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Monostiolum;Sem Informações;Monostiolum;genus;1;Sem Informações;Mollusca;Gastropoda;Neogastropoda;Buccinidae;Monostiolum;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99272;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Lima lima;Sem Informações;Lima lima;species;1;Sem Informações;Mollusca;Bivalvia;Limoida;Limidae;Lima;Lima lima;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99273;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Pinna;Sem Informações;Pinna;genus;1;Sem Informações;Mollusca;Bivalvia;Pterioida;Pinnidae;Pinna;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99274;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Sem Informações;Sem Informações;Chama;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie Ameaçada;Vulnerável;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99275;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Supplanaxis;Sem Informações;Supplanaxis;genus;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Planaxidae;Supplanaxis;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99276;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Sem Informações;Sem Informações;Lopha;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99277;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Arcopsis adamsi;Sem Informações;Arcopsis adamsi;species;1;Sem Informações;Mollusca;Bivalvia;Arcoida;Noetiidae;Arcopsis;Arcopsis adamsi;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99278;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Bulla striata umbilicata;Sem Informações;Bulla occidentalis;unranked;1;Sem Informações;Mollusca;Gastropoda;Cephalaspidea;Bullidae;Bulla;Bulla striata;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99279;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Polinices uberinus;Sem Informações;Polinices uberinus;species;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Naticidae;Polinices;Polinices uberinus;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99280;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;09/07/2011;10/07/2011 a 31/07/2011;03/06/2014;Dendropoma irregulare;Sem Informações;Dendropoma irregulare;species;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Vermetidae;Dendropoma;Dendropoma irregulare;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99281;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Sem Informações;Sem Informações;Mitrella;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99308;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Thais deltoidea;Sem Informações;Thais deltoidea;species;1;Sem Informações;Mollusca;Gastropoda;Neogastropoda;Muricidae;Thais;Thais deltoidea;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99309;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Pinna;Sem Informações;Pinna;genus;1;Sem Informações;Mollusca;Bivalvia;Pterioida;Pinnidae;Pinna;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99310;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Sem Informações;Sem Informações;Chama;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie Ameaçada;Vulnerável;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99311;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Supplanaxis;Sem Informações;Supplanaxis;genus;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Planaxidae;Supplanaxis;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99312;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Sem Informações;Sem Informações;Lopha;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99313;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Acmaea subrugosa;Sem Informações;Acmaea subrugosa;species;1;Sem Informações;Mollusca;Gastropoda;Patellogastropoda;Acmaeidae;Acmaea;Acmaea subrugosa;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99322;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Dendropoma;Sem Informações;Dendropoma;genus;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Vermetidae;Dendropoma;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99323;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Arcopsis adamsi;Sem Informações;Arcopsis adamsi;species;1;Sem Informações;Mollusca;Bivalvia;Arcoida;Noetiidae;Arcopsis;Arcopsis adamsi;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Ricardo Lopes De Simone;99324;Nº Da Autorização/Licença Sisbio: 26780, Projeto: Estudo Da Biodiversidade Bentônica De Infralitoral Do Arquipélago De Trindade E Martin Vaz;14/01/2012;15/01/2012 a 29/02/2012;03/06/2014;Codakia orbicularis;Sem Informações;Codakia orbicularis;species;1;Sem Informações;Mollusca;Bivalvia;Veneroida;Lucinidae;Codakia;Codakia orbicularis;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade E Martin Vaz;Brasil;ES;Vitoria;Espécie não Sensível;-20.504167;-29.306106;Sem Informações;Sem Informações;Destinado (outros)
